order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,manufacturer,order_year,order_day,order_month,state_code
CA-2017-127397,2017-02-24,2017-02-28,Standard Class,ES-14080,"E, Smith",Corporate,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1319.8,5,0.2,214.4675,Plantronics,2017,Friday,February,PA
CA-2017-153843,2017-03-13,2017-03-15,First Class,SC-20380,"S, Collister",Consumer,Fairfield,Connecticut,6824,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,30.88,2,0.0,15.44,GBC,2017,Monday,March,CT
CA-2017-153843,2017-03-13,2017-03-15,First Class,SC-20380,"S, Collister",Consumer,Fairfield,Connecticut,6824,East,OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,465.16,2,0.0,120.9416,Hoover,2017,Monday,March,CT
CA-2017-153843,2017-03-13,2017-03-15,First Class,SC-20380,"S, Collister",Consumer,Fairfield,Connecticut,6824,East,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,27.12,4,0.0,12.4752,Strathmore,2017,Monday,March,CT
CA-2016-137337,2016-03-08,2016-03-12,Standard Class,GB-14575,"G, Baptist",Consumer,New York City,New York,10011,East,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,113.6,8,0.0,44.304,Coloredge,2016,Tuesday,March,NY
CA-2016-137337,2016-03-08,2016-03-12,Standard Class,GB-14575,"G, Baptist",Consumer,New York City,New York,10011,East,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,12.96,2,0.0,6.3504,Xerox,2016,Tuesday,March,NY
CA-2016-137337,2016-03-08,2016-03-12,Standard Class,GB-14575,"G, Baptist",Consumer,New York City,New York,10011,East,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,69.456,2,0.2,22.5732,Satellite,2016,Tuesday,March,NY
CA-2016-164924,2016-07-10,2016-07-10,Same Day,EA-14035,"E, Ashbrook",Corporate,Philadelphia,Pennsylvania,19143,East,TEC-MA-10000904,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",341.991,3,0.7,-319.1916,Brother,2016,Sunday,July,PA
CA-2016-101651,2016-12-24,2016-12-30,Standard Class,SC-20305,"S, Christensen",Consumer,San Jose,California,95123,West,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",43.96,7,0.0,18.4632,Eldon,2016,Saturday,December,CA
CA-2016-101651,2016-12-24,2016-12-30,Standard Class,SC-20305,"S, Christensen",Consumer,San Jose,California,95123,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,39.76,7,0.0,18.6872,Staple,2016,Saturday,December,CA
CA-2017-136651,2017-04-23,2017-04-25,Second Class,JF-15355,"J, Fein",Consumer,Pasadena,California,91104,West,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",66.36,7,0.0,26.544,DAX,2017,Sunday,April,CA
CA-2017-136651,2017-04-23,2017-04-25,Second Class,JF-15355,"J, Fein",Consumer,Pasadena,California,91104,West,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,92.88,6,0.2,30.186,GBC,2017,Sunday,April,CA
CA-2017-136651,2017-04-23,2017-04-25,Second Class,JF-15355,"J, Fein",Consumer,Pasadena,California,91104,West,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,24.14,2,0.0,7.9662,Eldon,2017,Sunday,April,CA
CA-2017-118892,2017-08-17,2017-08-22,Second Class,TP-21415,"T, Prescott",Consumer,Philadelphia,Pennsylvania,19134,East,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,4416.174,9,0.3,-630.882,HON,2017,Thursday,August,PA
US-2017-151127,2017-05-22,2017-05-25,First Class,RL-19615,"R, Lucas",Consumer,Los Angeles,California,90049,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,49.56,7,0.0,18.8328,SANFORD,2017,Monday,May,CA
CA-2017-145807,2017-02-09,2017-02-13,Standard Class,SB-20170,"S, Bern",Consumer,Los Angeles,California,90032,West,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9,5,0.0,17.745,Sensible,2017,Thursday,February,CA
CA-2016-116764,2016-08-27,2016-09-02,Standard Class,EM-13825,"E, Moffitt",Corporate,Hollywood,Florida,33021,South,OFF-LA-10002473,Office Supplies,Labels,Avery 484,9.216,4,0.2,3.3408,Avery,2016,Saturday,August,FL
CA-2016-152457,2016-09-12,2016-09-18,Standard Class,SC-20695,"S, Chapman",Corporate,Roseville,Michigan,48066,Central,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,68.52,3,0.0,31.5192,Xerox,2016,Monday,September,MI
CA-2016-152730,2016-05-30,2016-06-04,Standard Class,EM-14140,"E, Moren",Home Office,Superior,Wisconsin,54880,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",364.74,3,0.0,109.422,Acco,2016,Monday,May,WI
CA-2016-152730,2016-05-30,2016-06-04,Standard Class,EM-14140,"E, Moren",Home Office,Superior,Wisconsin,54880,Central,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",47.4,5,0.0,21.33,DAX,2016,Monday,May,WI
CA-2016-152730,2016-05-30,2016-06-04,Standard Class,EM-14140,"E, Moren",Home Office,Superior,Wisconsin,54880,Central,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,49.76,4,0.0,13.9328,Eldon,2016,Monday,May,WI
CA-2016-152730,2016-05-30,2016-06-04,Standard Class,EM-14140,"E, Moren",Home Office,Superior,Wisconsin,54880,Central,OFF-AR-10003732,Office Supplies,Art,Newell 333,5.56,2,0.0,1.4456,Newell,2016,Monday,May,WI
CA-2016-152730,2016-05-30,2016-06-04,Standard Class,EM-14140,"E, Moren",Home Office,Superior,Wisconsin,54880,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,629.1,6,0.0,301.968,Xerox,2016,Monday,May,WI
CA-2016-152730,2016-05-30,2016-06-04,Standard Class,EM-14140,"E, Moren",Home Office,Superior,Wisconsin,54880,Central,OFF-AR-10000940,Office Supplies,Art,Newell 343,14.7,5,0.0,3.969,Newell,2016,Monday,May,WI
CA-2016-152730,2016-05-30,2016-06-04,Standard Class,EM-14140,"E, Moren",Home Office,Superior,Wisconsin,54880,Central,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,45.36,7,0.0,21.7728,Xerox,2016,Monday,May,WI
CA-2016-152730,2016-05-30,2016-06-04,Standard Class,EM-14140,"E, Moren",Home Office,Superior,Wisconsin,54880,Central,TEC-PH-10000441,Technology,Phones,VTech DS6151,125.99,1,0.0,35.2772,VTech,2016,Monday,May,WI
CA-2017-137001,2017-06-10,2017-06-13,Second Class,GZ-14545,"G, Zrebassa",Corporate,Thousand Oaks,California,91360,West,OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",14.7,7,0.0,4.116,Sanford,2017,Saturday,June,CA
CA-2017-156363,2017-10-22,2017-10-28,Standard Class,ML-17395,"M, Lichtenstein",Corporate,Philadelphia,Pennsylvania,19134,East,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",32.7,5,0.4,-6.54,LF,2017,Sunday,October,PA
CA-2017-156363,2017-10-22,2017-10-28,Standard Class,ML-17395,"M, Lichtenstein",Corporate,Philadelphia,Pennsylvania,19134,East,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,31.68,4,0.2,11.088,#6,2017,Sunday,October,PA
CA-2017-122056,2017-06-13,2017-06-17,Standard Class,PG-18895,"P, Gonzalez",Consumer,Springfield,Virginia,22153,South,OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,181.86,7,0.0,50.9208,Boston,2017,Tuesday,June,VA
CA-2017-122987,2017-08-16,2017-08-16,Same Day,SJ-20215,"S, Jordon",Consumer,Columbia,Tennessee,38401,South,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,13.428,3,0.7,-11.19,Recycled,2017,Wednesday,August,TN
CA-2017-122987,2017-08-16,2017-08-16,Same Day,SJ-20215,"S, Jordon",Consumer,Columbia,Tennessee,38401,South,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,67.136,4,0.2,-0.839200000000002,Acco,2017,Wednesday,August,TN
CA-2016-133368,2016-01-14,2016-01-20,Standard Class,AG-10675,"A, Gayman",Consumer,Concord,North Carolina,28027,South,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,89.568,2,0.2,32.4684,Xerox,2016,Thursday,January,NC
CA-2016-133368,2016-01-14,2016-01-20,Standard Class,AG-10675,"A, Gayman",Consumer,Concord,North Carolina,28027,South,FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,315.776,8,0.2,31.5776,Electrix,2016,Thursday,January,NC
CA-2016-123337,2016-09-16,2016-09-22,Standard Class,KD-16495,"K, Dawkins",Corporate,San Jose,California,95123,West,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",273.666,2,0.15,-12.8784,Sauder,2016,Friday,September,CA
CA-2016-123337,2016-09-16,2016-09-22,Standard Class,KD-16495,"K, Dawkins",Corporate,San Jose,California,95123,West,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48,4,0.0,4.5448,Eureka,2016,Friday,September,CA
US-2016-150357,2016-10-10,2016-10-14,Standard Class,EB-13975,"E, Bern",Corporate,Greensboro,North Carolina,27405,South,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,20.608,2,0.2,-4.3792,Martin-Yale,2016,Monday,October,NC
US-2016-150357,2016-10-10,2016-10-14,Standard Class,EB-13975,"E, Bern",Corporate,Greensboro,North Carolina,27405,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,4.095,3,0.7,-2.73,Presstex,2016,Monday,October,NC
CA-2016-157217,2016-07-19,2016-07-21,First Class,TC-21535,"T, Collins",Home Office,San Francisco,California,94110,West,TEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,35.984,2,0.2,4.498,Griffin,2016,Tuesday,July,CA
CA-2016-157217,2016-07-19,2016-07-21,First Class,TC-21535,"T, Collins",Home Office,San Francisco,California,94110,West,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97,3,0.0,132.5898,Logitech,2016,Tuesday,July,CA
CA-2016-108224,2016-05-14,2016-05-14,Same Day,TH-21235,"T, House",Corporate,Yuma,Arizona,85364,West,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,185.528,7,0.2,48.7011,Imation 16GB,2016,Saturday,May,AZ
CA-2017-159282,2017-10-16,2017-10-21,Standard Class,GH-14410,"G, Hansen",Home Office,Yuma,Arizona,85364,West,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,599.985,5,0.7,-479.988,Swingline,2017,Monday,October,AZ
CA-2017-155936,2017-06-22,2017-06-29,Standard Class,JK-15730,"J, Kamberova",Consumer,Chicago,Illinois,60653,Central,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,3.036,3,0.8,-5.0094,Wilson,2017,Thursday,June,IL
CA-2017-169439,2017-09-09,2017-09-13,Standard Class,LC-17140,"L, Currie",Consumer,Cleveland,Ohio,44105,East,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",25.92,5,0.2,3.888,BIC,2017,Saturday,September,OH
CA-2017-169439,2017-09-09,2017-09-13,Standard Class,LC-17140,"L, Currie",Consumer,Cleveland,Ohio,44105,East,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,2,0.2,-9.0904,Deflect-o,2017,Saturday,September,OH
CA-2017-151183,2017-10-14,2017-10-19,Standard Class,BK-11260,"B, Kampe",Consumer,San Francisco,California,94110,West,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",46.36,4,0.0,15.2988,Verbatim,2017,Saturday,October,CA
CA-2016-149965,2016-06-20,2016-06-25,Standard Class,BS-11365,"B, Shonely",Corporate,Oklahoma City,Oklahoma,73120,Central,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,6.9,1,0.0,0.552,Imation 30456,2016,Monday,June,OK
CA-2016-149965,2016-06-20,2016-06-25,Standard Class,BS-11365,"B, Shonely",Corporate,Oklahoma City,Oklahoma,73120,Central,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",57.69,3,0.0,23.6529,Executive,2016,Monday,June,OK
CA-2016-153661,2016-01-30,2016-01-31,First Class,SC-20725,"S, Cartwright",Consumer,San Francisco,California,94122,West,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",305.01,9,0.0,76.2525,File,2016,Saturday,January,CA
CA-2016-153661,2016-01-30,2016-01-31,First Class,SC-20725,"S, Cartwright",Consumer,San Francisco,California,94122,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,50.784,2,0.2,17.7744,GBC,2016,Saturday,January,CA
CA-2016-153661,2016-01-30,2016-01-31,First Class,SC-20725,"S, Cartwright",Consumer,San Francisco,California,94122,West,OFF-LA-10004689,Office Supplies,Labels,Avery 512,26.01,9,0.0,12.2247,Avery,2016,Saturday,January,CA
CA-2017-109183,2017-12-04,2017-12-09,Standard Class,LR-16915,"L, Radford",Consumer,Nashville,Tennessee,37211,South,TEC-MA-10001856,Technology,Machines,Okidata C610n Printer,649.0,2,0.5,-272.58,Okidata,2017,Monday,December,TN
CA-2016-113656,2016-01-23,2016-01-29,Standard Class,CB-12415,"C, Brittain",Consumer,Los Angeles,California,90036,West,FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",59.99,7,0.0,21.5964,DAX,2016,Saturday,January,CA
US-2017-117450,2017-09-04,2017-09-08,Standard Class,DO-13645,"D, O'Connell",Consumer,Boynton Beach,Florida,33437,South,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",97.184,2,0.2,6.074,Global,2017,Monday,September,FL
US-2017-117450,2017-09-04,2017-09-08,Standard Class,DO-13645,"D, O'Connell",Consumer,Boynton Beach,Florida,33437,South,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,10.368,2,0.2,3.6288,Xerox,2017,Monday,September,FL
CA-2016-144092,2016-11-05,2016-11-07,Second Class,LH-17155,"L, Haushalter",Consumer,San Jose,California,95123,West,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,72.0,4,0.0,12.96,KeyTronic E03601U1,2016,Saturday,November,CA
CA-2016-144092,2016-11-05,2016-11-07,Second Class,LH-17155,"L, Haushalter",Consumer,San Jose,California,95123,West,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888,2,0.2,9.9652,Harbour,2016,Saturday,November,CA
CA-2016-144092,2016-11-05,2016-11-07,Second Class,LH-17155,"L, Haushalter",Consumer,San Jose,California,95123,West,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",158.13,3,0.0,77.4837,Strathmore,2016,Saturday,November,CA
CA-2017-112172,2017-06-10,2017-06-14,Second Class,MM-18280,"M, MacIntyre",Corporate,New York City,New York,10024,East,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,14.13,3,0.0,0.7065,Plymouth,2017,Saturday,June,NY
CA-2016-121377,2016-05-28,2016-06-02,Standard Class,TN-21040,"T, Norvell",Home Office,Park Ridge,Illinois,60068,Central,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,286.4,1,0.2,25.06,Wilson,2016,Saturday,May,IL
CA-2017-115322,2017-05-11,2017-05-16,Second Class,ZC-21910,"Z, Carroll",Consumer,New York City,New York,10024,East,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,43.92,3,0.0,12.7368,Panasonic,2017,Thursday,May,NY
CA-2016-132066,2016-10-16,2016-10-20,Standard Class,NB-18655,"N, Balk",Corporate,New York City,New York,10011,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,142.182,1,0.4,-37.9152,Chromcraft,2016,Sunday,October,NY
CA-2017-158120,2017-11-17,2017-11-21,Standard Class,KH-16330,"K, Harms",Corporate,Hillsboro,Oregon,97123,West,OFF-PA-10003205,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",19.608,3,0.2,6.6177,Wirebound,2017,Friday,November,OR
CA-2017-158120,2017-11-17,2017-11-21,Standard Class,KH-16330,"K, Harms",Corporate,Hillsboro,Oregon,97123,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,4.158,7,0.7,-3.465,Avery,2017,Friday,November,OR
CA-2017-100097,2017-11-26,2017-11-29,Second Class,MN-17935,"M, Nguyen",Consumer,New York City,New York,10009,East,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,979.95,5,0.0,264.5865,Plantronics,2017,Sunday,November,NY
CA-2017-100097,2017-11-26,2017-11-29,Second Class,MN-17935,"M, Nguyen",Consumer,New York City,New York,10009,East,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",135.3,5,0.0,37.884,DataProducts,2017,Sunday,November,NY
CA-2017-167626,2017-09-03,2017-09-07,Standard Class,MY-18295,"M, Yedwab",Corporate,Chicago,Illinois,60623,Central,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",8.904,3,0.2,3.339,"""While",2017,Sunday,September,IL
CA-2017-167626,2017-09-03,2017-09-07,Standard Class,MY-18295,"M, Yedwab",Corporate,Chicago,Illinois,60623,Central,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,100.8,2,0.2,21.42,Hypercom,2017,Sunday,September,IL
US-2017-126053,2017-12-05,2017-12-08,First Class,CS-11950,"C, Soltero",Consumer,New York City,New York,10024,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0.0,10.9096,Magnifier,2017,Tuesday,December,NY
US-2017-126053,2017-12-05,2017-12-08,First Class,CS-11950,"C, Soltero",Consumer,New York City,New York,10024,East,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,9.45,3,0.0,4.536,Self-Adhesive,2017,Tuesday,December,NY
US-2017-128447,2017-11-10,2017-11-17,Standard Class,MC-17845,"M, Chen",Consumer,Pasco,Washington,99301,West,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",400.8,5,0.0,112.224,Eureka,2017,Friday,November,WA
US-2017-128447,2017-11-10,2017-11-17,Standard Class,MC-17845,"M, Chen",Consumer,Pasco,Washington,99301,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,28.792,1,0.2,10.0772,GBC,2017,Friday,November,WA
CA-2016-149349,2016-11-12,2016-11-13,First Class,SP-20650,"S, Phelps",Corporate,Chicago,Illinois,60623,Central,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",22.752,6,0.6,-8.532,DAX,2016,Saturday,November,IL
CA-2017-115119,2017-10-26,2017-10-30,Standard Class,SC-20440,"S, Chance",Corporate,Lancaster,Pennsylvania,17602,East,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,61.542,1,0.4,-13.3341,Cisco,2017,Thursday,October,PA
CA-2017-115119,2017-10-26,2017-10-30,Standard Class,SC-20440,"S, Chance",Corporate,Lancaster,Pennsylvania,17602,East,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",81.438,7,0.7,-65.1504,Premium,2017,Thursday,October,PA
CA-2017-165155,2017-09-21,2017-09-23,First Class,BM-11575,"B, Murry",Corporate,Los Angeles,California,90045,West,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",15.51,1,0.0,3.8775,Tenex,2017,Thursday,September,CA
CA-2017-168389,2017-12-11,2017-12-17,Standard Class,DV-13045,"D, Huff",Corporate,Jacksonville,Florida,32216,South,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,721.875,6,0.45,-420.0,BoxOffice,2017,Monday,December,FL
CA-2017-168389,2017-12-11,2017-12-17,Standard Class,DV-13045,"D, Huff",Corporate,Jacksonville,Florida,32216,South,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,73.568,4,0.2,-16.5528,Motorola,2017,Monday,December,FL
CA-2017-168389,2017-12-11,2017-12-17,Standard Class,DV-13045,"D, Huff",Corporate,Jacksonville,Florida,32216,South,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,13.584,1,0.2,1.3584,Stanley,2017,Monday,December,FL
CA-2017-168389,2017-12-11,2017-12-17,Standard Class,DV-13045,"D, Huff",Corporate,Jacksonville,Florida,32216,South,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",64.784,1,0.2,-12.147,Global,2017,Monday,December,FL
CA-2017-142125,2017-10-21,2017-10-27,Standard Class,JB-15400,"J, Braxton",Corporate,Milwaukee,Wisconsin,53209,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,38.82,6,0.0,19.41,GBC,2017,Saturday,October,WI
CA-2017-142125,2017-10-21,2017-10-27,Standard Class,JB-15400,"J, Braxton",Corporate,Milwaukee,Wisconsin,53209,Central,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,21.9,5,0.0,10.512,Acco,2017,Saturday,October,WI
CA-2017-141138,2017-11-10,2017-11-16,Standard Class,GH-14425,"G, Hwang",Consumer,Modesto,California,95351,West,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,111.79,7,0.0,43.5981,Memorex,2017,Friday,November,CA
CA-2017-152135,2017-03-16,2017-03-18,Second Class,MG-17650,"M, Grinstein",Home Office,Lakewood,Ohio,44107,East,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,445.44,8,0.4,-81.664,Geemarc,2017,Thursday,March,OH
CA-2016-151974,2016-09-22,2016-09-29,Standard Class,RD-19660,"R, Dilbeck",Home Office,Philadelphia,Pennsylvania,19134,East,OFF-LA-10004484,Office Supplies,Labels,Avery 476,16.52,5,0.2,5.369,Avery,2016,Thursday,September,PA
